target,browser,player,codec,platform,user,data_points,mean,stdev,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10
codec,FIREFOX,MPV,*,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,400,32.25,3.2015621187164243,36.25,31.25,33.75,30.0,37.5,33.75,33.75,30.0,26.25,30.0
codec,FIREFOX,VLC,*,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,400,52.75,5.326818938165628,45.0,57.49999999999999,57.49999999999999,50.0,47.5,62.5,53.75,55.00000000000001,46.25,52.5
codec,CHROME,MPLAYER,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,80.375,3.9151149408414563,82.5,83.75,85.0,82.5,72.5,80.0,81.25,80.0,82.5,73.75
codec,CHROME,MPV,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,81.25,3.010398644698074,81.25,80.0,76.25,87.5,81.25,82.5,80.0,82.5,77.5,83.75
codec,CHROME,VLC,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,93.125,1.956559480312316,93.75,92.5,92.5,93.75,93.75,96.25,95.0,91.25,93.75,88.75
codec,EDGE,MPLAYER,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,74.125,4.938686566284603,80.0,73.75,66.25,80.0,73.75,68.75,76.25,67.5,80.0,75.0
codec,EDGE,MPV,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,67.0,6.7592529172978875,66.25,60.0,75.0,76.25,65.0,63.74999999999999,66.25,75.0,68.75,53.75
codec,EDGE,VLC,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,92.5,2.3048861143232218,93.75,91.25,95.0,90.0,96.25,88.75,95.0,91.25,92.5,91.25
codec,FIREFOX,MPLAYER,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,44.5,6.6661458129866915,41.25,41.25,48.75,41.25,35.0,56.25,40.0,56.25,42.5,42.5
codec,FIREFOX,MPV,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,51.0,5.695392874947258,51.24999999999999,63.74999999999999,53.75,48.75,52.5,40.0,46.25,50.0,51.24999999999999,52.5
codec,FIREFOX,VLC,*,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,400,90.0,3.7914377220257753,93.75,95.0,92.5,83.75,90.0,87.5,95.0,86.25,90.0,86.25
codec,CHROME,MPLAYER,*,macOS-13.0-arm64-arm-64bit,*,400,55.75,5.159941860137574,57.49999999999999,56.25,66.25,58.75,53.75,47.5,52.5,52.5,51.24999999999999,61.25000000000001
codec,CHROME,MPV,*,macOS-13.0-arm64-arm-64bit,*,400,49.875,4.59109191805174,41.25,48.75,46.25,45.0,56.25,53.75,50.0,55.00000000000001,48.75,53.75
codec,CHROME,VLC,*,macOS-13.0-arm64-arm-64bit,*,400,72.5,3.6228441865473595,67.5,72.5,71.25,72.5,73.75,73.75,67.5,80.0,76.25,70.0
codec,FIREFOX,MPLAYER,*,macOS-13.0-arm64-arm-64bit,*,400,39.0,4.100304866714182,36.25,40.0,42.5,42.5,35.0,32.5,45.0,40.0,42.5,33.75
codec,FIREFOX,MPV,*,macOS-13.0-arm64-arm-64bit,*,400,27.125,2.907425837403252,26.25,30.0,23.75,26.25,32.5,30.0,27.500000000000004,27.500000000000004,25.0,22.5
codec,FIREFOX,VLC,*,macOS-13.0-arm64-arm-64bit,*,400,30.25,5.4715171570598224,26.25,32.5,28.749999999999996,36.25,21.25,38.75,31.25,36.25,23.75,27.500000000000004
codec,SAFARI,MPLAYER,*,macOS-13.0-arm64-arm-64bit,*,400,47.25,3.9051248379533288,50.0,45.0,45.0,50.0,42.5,55.00000000000001,46.25,41.25,50.0,47.5
codec,SAFARI,MPV,*,macOS-13.0-arm64-arm-64bit,*,400,51.75,4.616546328154848,56.25,52.5,58.75,56.25,43.75,48.75,46.25,51.24999999999999,48.75,55.00000000000001
codec,SAFARI,VLC,*,macOS-13.0-arm64-arm-64bit,*,400,73.875,4.237112814169573,72.5,77.5,73.75,81.25,72.5,80.0,67.5,72.5,72.5,68.75
