target,browser,player,codec,platform,user,data_points,mean,stdev,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10
browser,*,MPLAYER,sample.3gp,*,*,1200,99.0,0.5651941652604414,97.91666666666666,99.16666666666667,98.75,99.16666666666667,99.16666666666667,99.16666666666667,98.75,99.58333333333333,100.0,98.33333333333333
browser,*,MPV,sample.3gp,*,*,1200,99.37500000000001,0.2083333333333286,99.58333333333333,99.16666666666667,99.16666666666667,99.58333333333333,99.16666666666667,99.58333333333333,99.16666666666667,99.16666666666667,99.58333333333333,99.58333333333333
browser,*,VLC,sample.3gp,*,*,1200,99.41666666666666,0.27638539919628,99.58333333333333,99.58333333333333,99.16666666666667,99.16666666666667,99.58333333333333,99.16666666666667,99.16666666666667,99.58333333333333,100.0,99.16666666666667
browser,*,MPLAYER,sample.flv,*,*,1200,99.62500000000001,0.2916666666666655,99.58333333333333,99.58333333333333,100.0,99.16666666666667,99.16666666666667,99.58333333333333,100.0,100.0,99.58333333333333,99.58333333333333
browser,*,MPV,sample.flv,*,*,1200,99.75,0.20412414523193384,99.58333333333333,100.0,100.0,99.58333333333333,99.58333333333333,99.58333333333333,99.58333333333333,100.0,100.0,99.58333333333333
browser,*,VLC,sample.flv,*,*,1200,99.66666666666667,0.31180478223116076,99.16666666666667,100.0,100.0,100.0,99.58333333333333,99.16666666666667,99.58333333333333,100.0,99.58333333333333,99.58333333333333
browser,*,MPLAYER,sample.mkv,*,*,1200,99.33333333333334,0.4639803635691679,99.58333333333333,98.33333333333333,99.58333333333333,99.58333333333333,98.75,99.58333333333333,99.16666666666667,99.16666666666667,99.58333333333333,100.0
browser,*,MPV,sample.mkv,*,*,1200,99.5,0.6123724356957954,99.58333333333333,98.33333333333333,98.75,100.0,100.0,100.0,98.75,100.0,99.58333333333333,100.0
browser,*,VLC,sample.mkv,*,*,1200,98.83333333333333,0.5833333333333353,99.58333333333333,98.33333333333333,98.33333333333333,98.75,98.33333333333333,99.16666666666667,98.33333333333333,98.33333333333333,100.0,99.16666666666667
browser,*,MPLAYER,sample.mp4,*,*,1200,98.625,0.8549285220284694,99.58333333333333,99.16666666666667,98.33333333333333,99.16666666666667,97.08333333333333,99.16666666666667,99.16666666666667,98.33333333333333,99.16666666666667,97.08333333333333
browser,*,MPV,sample.mp4,*,*,1200,99.5,0.3118047822311592,100.0,99.16666666666667,99.58333333333333,100.0,99.16666666666667,99.16666666666667,99.58333333333333,99.58333333333333,99.58333333333333,99.16666666666667
browser,*,VLC,sample.mp4,*,*,1200,99.33333333333333,0.5951190357119054,99.58333333333333,100.0,99.16666666666667,99.58333333333333,99.58333333333333,97.91666666666666,99.58333333333333,99.16666666666667,100.0,98.75
